id;time;x;y;z
2911;1708638834980;-0.059521463;0.3574279;9.912268
2912;1708638835180;-0.05742774;0.35712877;9.912866
2913;1708638835379;-0.06131608;0.35563326;9.912866
2914;1708638835579;-0.060717873;0.3592225;9.91137
2915;1708638835779;-0.05922236;0.35443684;9.910473
2916;1708638835979;-0.05922236;0.357727;9.91496
2917;1708638836178;-0.05892326;0.3574279;9.912567
2918;1708638836378;-0.06281159;0.36131623;9.913763
2919;1708638836579;-0.061615184;0.35832518;9.91496
2920;1708638836783;-0.06281159;0.3592225;9.913465
2921;1708638836980;-0.058624156;0.3574279;9.9140625
2922;1708638837179;-0.05892326;0.35623148;9.91137
2923;1708638837378;-0.05922236;0.3592225;9.91137
2924;1708638837578;-0.058624156;0.35353956;9.909875
2925;1708638837778;-0.057726845;0.35473597;9.91167
2926;1708638837978;-0.06131608;0.35712877;9.913165
2927;1708638838179;-0.060418773;0.35862428;9.91496
2928;1708638838378;-0.05712864;0.35712877;9.913465
2929;1708638838578;-0.060418773;0.3574279;9.9140625
2930;1708638838778;-0.058624156;0.3574279;9.910473
2931;1708638838978;-0.062213387;0.3580261;9.910473
2932;1708638839178;-0.059521463;0.35294133;9.910772
2933;1708638839377;-0.060717873;0.35623148;9.91466
2934;1708638839576;-0.06550352;0.35503507;9.911072
2935;1708638839778;-0.061615184;0.35533416;9.912567
2936;1708638839978;-0.059820566;0.35682967;9.912268
2937;1708638840178;-0.05922236;0.35623148;9.913763
2938;1708638840378;-0.061914288;0.35862428;9.912866
2939;1708638840577;-0.06011967;0.35653058;9.912268
2940;1708638840778;-0.05922236;0.357727;9.910473
2941;1708638840977;-0.05892326;0.35533416;9.909875
2942;1708638841176;-0.057726845;0.3592225;9.91496
2943;1708638841377;-0.059820566;0.35443684;9.913165
2944;1708638841577;-0.061914288;0.35473597;9.911072
2945;1708638841777;-0.05892326;0.35593235;9.91137
2946;1708638841977;-0.059521463;0.35563326;9.912268
2947;1708638842177;-0.061615184;0.35533416;9.910174
2948;1708638842376;-0.058325052;0.35503507;9.910473
2949;1708638842577;-0.059521463;0.3598207;9.912866
2950;1708638842776;-0.056530435;0.3574279;9.911968
2951;1708638842977;-0.059820566;0.35563326;9.914362
2952;1708638843177;-0.0526421;0.35593235;9.912866
2953;1708638843377;-0.059820566;0.35533416;9.909277
2954;1708638843577;-0.061914288;0.35473597;9.913763
2955;1708638843776;-0.060418773;0.35563326;9.912567
2956;1708638843976;-0.059521463;0.35623148;9.911968
2957;1708638844176;-0.06131608;0.35144582;9.9089775
2958;1708638844376;-0.058624156;0.35653058;9.911968
2959;1708638844576;-0.058624156;0.35623148;9.9140625
2960;1708638844776;-0.05922236;0.35862428;9.910772
2961;1708638844976;-0.058624156;0.35563326;9.913165
2962;1708638845176;-0.061016977;0.35832518;9.914362
2963;1708638845375;-0.060418773;0.35623148;9.912567
2964;1708638845576;-0.060717873;0.35653058;9.913465
2965;1708638845775;-0.06131608;0.357727;9.912567
2966;1708638845977;-0.05922236;0.35473597;9.909875
2967;1708638846176;-0.060418773;0.35623148;9.912567
2968;1708638846375;-0.05922236;0.35533416;9.914362
2969;1708638846575;-0.06131608;0.35653058;9.909277
2970;1708638846776;-0.06131608;0.3574279;9.912866
2971;1708638846974;-0.060717873;0.35682967;9.915857
2972;1708638847175;-0.059521463;0.3595216;9.911072
2973;1708638847375;-0.059521463;0.35563326;9.914362
2974;1708638847575;-0.061016977;0.35264224;9.915258
2975;1708638847775;-0.05922236;0.35234314;9.910473
2976;1708638847975;-0.06011967;0.35324043;9.913465
2977;1708638848175;-0.063110694;0.35084763;9.91496
2978;1708638848375;-0.05623133;0.3481557;9.91496
2979;1708638848575;-0.05712864;0.349053;9.91496
2980;1708638848775;-0.05892326;0.35264224;9.9140625
2981;1708638848975;-0.061914288;0.34636107;9.912268
2982;1708638849175;-0.055633128;0.35144582;9.91466
2983;1708638849374;-0.055932228;0.35114673;9.912268
2984;1708638849574;-0.057726845;0.3493521;9.914362
2985;1708638849775;-0.059820566;0.35413775;9.91496
2986;1708638849974;-0.057726845;0.3487539;9.91496
2987;1708638850173;-0.061615184;0.349053;9.913465
2988;1708638850374;-0.062213387;0.3487539;9.911072
2989;1708638850575;-0.05802595;0.35324043;9.9140625
2990;1708638850775;-0.05922236;0.34965122;9.913465
2991;1708638850974;-0.059521463;0.34965122;9.913465
2992;1708638851173;-0.0634098;0.35144582;9.913465
2993;1708638851374;-0.061615184;0.3472584;9.912567
2994;1708638851574;-0.06011967;0.34785658;9.913165
2995;1708638851774;-0.059820566;0.34486556;9.910772
2996;1708638851974;-0.060418773;0.35682967;9.914362
2997;1708638852174;-0.054436713;0.36131623;9.91466
2998;1708638852374;-0.060717873;0.3589234;9.912567
2999;1708638852573;-0.058325052;0.3580261;9.913165
3000;1708638852774;-0.058624156;0.36011982;9.915558
3001;1708638852973;-0.054735817;0.3595216;9.9140625
3002;1708638853174;-0.05922236;0.35682967;9.911072
3003;1708638853371;-0.055932228;0.3610171;9.911072
3004;1708638853574;-0.060418773;0.3595216;9.911968
3005;1708638853774;-0.06610172;0.35712877;9.915857
3006;1708638853973;-0.05623133;0.35682967;9.913763
3007;1708638854172;-0.058624156;0.3574279;9.911968
3008;1708638854372;-0.054436713;0.35712877;9.913165
3009;1708638854573;-0.05742774;0.35503507;9.9140625
3010;1708638854773;-0.05682954;0.35593235;9.911968
3011;1708638854973;-0.059820566;0.35862428;9.916156
3012;1708638855172;-0.058325052;0.36161533;9.911072
3013;1708638855372;-0.05712864;0.35682967;9.913465
3014;1708638855572;-0.053240303;0.360718;9.912567
3015;1708638855772;-0.055334024;0.3574279;9.910473
3016;1708638855972;-0.05802595;0.3580261;9.913165
3017;1708638856172;-0.05742774;0.3574279;9.913763
3018;1708638856371;-0.055633128;0.3574279;9.9140625
3019;1708638856572;-0.05802595;0.3592225;9.913465
3020;1708638856772;-0.058624156;0.35712877;9.911968
3021;1708638856972;-0.054436713;0.36460635;9.911968
3022;1708638857172;-0.05503492;0.3580261;9.912567
3023;1708638857372;-0.055932228;0.35712877;9.9140625
3024;1708638857571;-0.055932228;0.3598207;9.913165
3025;1708638857772;-0.05892326;0.3595216;9.909575
3026;1708638857971;-0.05742774;0.3580261;9.912268
3027;1708638858172;-0.057726845;0.35563326;9.911968
3028;1708638858371;-0.053240303;0.35862428;9.9140625
3029;1708638858572;-0.05922236;0.35682967;9.912567
3030;1708638858772;-0.055932228;0.3595216;9.912866
3031;1708638858971;-0.05682954;0.35832518;9.91496
3032;1708638859171;-0.059820566;0.3589234;9.912866
3033;1708638859371;-0.056530435;0.35712877;9.915558
3034;1708638859571;-0.054436713;0.35712877;9.91167
3035;1708638859771;-0.058325052;0.357727;9.9140625
3036;1708638859971;-0.0529412;0.36011982;9.913165
3037;1708638860171;-0.055334024;0.35832518;9.913763
3038;1708638860370;-0.05712864;0.3592225;9.914362
3039;1708638860570;-0.05892326;0.3592225;9.913763
3040;1708638860771;-0.054436713;0.35862428;9.910772
3041;1708638860970;-0.05742774;0.35682967;9.912268
3042;1708638861171;-0.055334024;0.35832518;9.912866
3043;1708638861370;-0.05623133;0.357727;9.915258
3044;1708638861570;-0.054436713;0.3595216;9.912866
3045;1708638861770;-0.05682954;0.3592225;9.914362
3046;1708638861970;-0.05623133;0.36041892;9.9140625
3047;1708638862170;-0.060717873;0.35712877;9.913165
3048;1708638862369;-0.060418773;0.35682967;9.91137
3049;1708638862569;-0.06011967;0.35832518;9.91496
3050;1708638862770;-0.052043892;0.35862428;9.90808
3051;1708638862969;-0.056530435;0.35712877;9.912866
3052;1708638863168;-0.054735817;0.35682967;9.912866
3053;1708638863368;-0.057726845;0.3574279;9.91137
3054;1708638863569;-0.055633128;0.36011982;9.91167
3055;1708638863768;-0.05922236;0.35503507;9.909875
3056;1708638863968;-0.054436713;0.3589234;9.91137
3057;1708638864169;-0.05802595;0.3595216;9.91137
3058;1708638864369;-0.055932228;0.360718;9.913165
3059;1708638864568;-0.054137614;0.3580261;9.913465
3060;1708638864770;-0.05802595;0.35832518;9.91167
3061;1708638864969;-0.055334024;0.35653058;9.913465
3062;1708638865169;-0.05383851;0.36400816;9.9140625
3063;1708638865368;-0.056530435;0.35682967;9.914362
3064;1708638865568;-0.05922236;0.36041892;9.911968
3065;1708638865769;-0.05623133;0.35473597;9.912268
3066;1708638865968;-0.055334024;0.35682967;9.909875
3067;1708638866170;-0.054436713;0.360718;9.91496
3068;1708638866369;-0.05503492;0.3574279;9.913465
3069;1708638866568;-0.057726845;0.3592225;9.9140625
3070;1708638866769;-0.055633128;0.35653058;9.912268
3071;1708638866969;-0.050847482;0.36041892;9.912866
3072;1708638867167;-0.057726845;0.357727;9.914362
3073;1708638867368;-0.055633128;0.3589234;9.914362
3074;1708638867568;-0.05623133;0.35832518;9.913465
3075;1708638867769;-0.058325052;0.360718;9.913465
3076;1708638867968;-0.053539407;0.3589234;9.91137
3077;1708638868167;-0.05802595;0.3595216;9.910772
3078;1708638868368;-0.055932228;0.3592225;9.913165
3079;1708638868568;-0.056530435;0.35832518;9.911072
3080;1708638868768;-0.05742774;0.3595216;9.913763
3081;1708638868968;-0.058325052;0.35712877;9.912567
3082;1708638869167;-0.055633128;0.3598207;9.9140625
3083;1708638869368;-0.058325052;0.35563326;9.914362
3084;1708638869567;-0.055633128;0.35473597;9.910772
3085;1708638869768;-0.05503492;0.3589234;9.9140625
3086;1708638869967;-0.057726845;0.35832518;9.915258
3087;1708638870167;-0.055334024;0.35533416;9.912268
3088;1708638870366;-0.053240303;0.35593235;9.911072
3089;1708638870567;-0.053240303;0.35712877;9.91167
3090;1708638870768;-0.05383851;0.35563326;9.913165
3091;1708638870967;-0.056530435;0.35294133;9.913763
3092;1708638871166;-0.055633128;0.3595216;9.913165
3093;1708638871367;-0.055633128;0.35832518;9.912866
3094;1708638871567;-0.055633128;0.357727;9.914362
3095;1708638871767;-0.053240303;0.36041892;9.91167
3096;1708638871967;-0.055932228;0.36131623;9.911968
3097;1708638872167;-0.05682954;0.35832518;9.913165
3098;1708638872367;-0.05623133;0.35503507;9.909875
3099;1708638872567;-0.054735817;0.3574279;9.909277
3100;1708638872767;-0.05802595;0.36011982;9.912567
3101;1708638872967;-0.05682954;0.35593235;9.912268
3102;1708638873167;-0.055932228;0.36041892;9.9140625
3103;1708638873366;-0.05712864;0.35593235;9.9089775
3104;1708638873566;-0.05623133;0.3592225;9.91496
3105;1708638873766;-0.05503492;0.36011982;9.91167
3106;1708638873965;-0.05892326;0.35832518;9.913165
3107;1708638874166;-0.056530435;0.35623148;9.912567
3108;1708638874366;-0.055633128;0.36161533;9.910174
3109;1708638874564;-0.053240303;0.35862428;9.910772
3110;1708638874766;-0.055633128;0.3580261;9.911968
3111;1708638874966;-0.055633128;0.35443684;9.913465
3112;1708638875166;-0.055932228;0.35653058;9.913465
3113;1708638875365;-0.055633128;0.35832518;9.91137
3114;1708638875564;-0.05742774;0.3595216;9.91496
3115;1708638875764;-0.05503492;0.35712877;9.909875
3116;1708638875965;-0.05623133;0.3580261;9.9140625
3117;1708638876166;-0.05503492;0.36041892;9.91137
3118;1708638876365;-0.06011967;0.35862428;9.915558
3119;1708638876565;-0.05503492;0.3580261;9.914362
3120;1708638876765;-0.055932228;0.35832518;9.909277
3121;1708638876965;-0.054735817;0.36311084;9.911968
3122;1708638877165;-0.05503492;0.35682967;9.911072
3123;1708638877364;-0.055334024;0.36041892;9.910772
3124;1708638877565;-0.059521463;0.35712877;9.912567
3125;1708638877764;-0.05503492;0.35084763;9.910174
3126;1708638877964;-0.05712864;0.35623148;9.91466
3127;1708638878164;-0.061615184;0.34785658;9.91137
3128;1708638878364;-0.05503492;0.3595216;9.916156
3129;1708638878565;-0.05892326;0.35204405;9.914362
3130;1708638878765;-0.05623133;0.3487539;9.907183
3131;1708638878964;-0.05892326;0.349053;9.913763
3132;1708638879165;-0.05503492;0.3505485;9.911968
3133;1708638879363;-0.05802595;0.35294133;9.913465
3134;1708638879564;-0.055633128;0.35114673;9.913465
3135;1708638879764;-0.05742774;0.35294133;9.910772
3136;1708638879964;-0.056530435;0.3481557;9.909875
3137;1708638880164;-0.059820566;0.35084763;9.913763
3138;1708638880363;-0.055334024;0.35653058;9.913165
3139;1708638880563;-0.056530435;0.35623148;9.912866
3140;1708638880764;-0.05623133;0.35144582;9.913465
3141;1708638880962;-0.05682954;0.35473597;9.913763
3142;1708638881164;-0.053539407;0.35204405;9.91167
3143;1708638881363;-0.05712864;0.35114673;9.912268
3144;1708638881563;-0.05892326;0.35353956;9.912866
3145;1708638881763;-0.0526421;0.3502494;9.909875
3146;1708638881963;-0.056530435;0.35174492;9.9089775
3147;1708638882163;-0.055932228;0.35204405;9.911072
3148;1708638882363;-0.05623133;0.35264224;9.912567
3149;1708638882563;-0.05742774;0.35443684;9.912866
3150;1708638882764;-0.0526421;0.35473597;9.912866
3151;1708638882963;-0.055633128;0.35114673;9.910772
3152;1708638883164;-0.053240303;0.35503507;9.911968
3153;1708638883362;-0.054137614;0.35593235;9.91167
3154;1708638883563;-0.05383851;0.35353956;9.914362
3155;1708638883763;-0.05892326;0.35114673;9.912567
3156;1708638883962;-0.05742774;0.35264224;9.912567
3157;1708638884162;-0.05682954;0.35174492;9.913763
3158;1708638884362;-0.05682954;0.35473597;9.913465
3159;1708638884562;-0.054137614;0.3487539;9.913763
3160;1708638884762;-0.054436713;0.35473597;9.911968
3161;1708638884963;-0.05742774;0.35294133;9.915258
3162;1708638885163;-0.053240303;0.35324043;9.91167
3163;1708638885362;-0.056530435;0.35324043;9.913763
3164;1708638885562;-0.05383851;0.3499503;9.915857
3165;1708638885763;-0.055334024;0.35234314;9.912268
3166;1708638885962;-0.05742774;0.35324043;9.912567
3167;1708638886162;-0.055932228;0.35623148;9.912567
3168;1708638886362;-0.053539407;0.35383865;9.913165
3169;1708638886562;-0.05892326;0.35234314;9.915258
3170;1708638886762;-0.05742774;0.35264224;9.913465
3171;1708638886961;-0.05802595;0.35353956;9.912866
3172;1708638887162;-0.05742774;0.35264224;9.9140625
3173;1708638887363;-0.055633128;0.35264224;9.91167
3174;1708638887561;-0.054137614;0.35413775;9.910174
3175;1708638887761;-0.060717873;0.34965122;9.912866
3176;1708638887961;-0.054436713;0.35413775;9.910772
3177;1708638888161;-0.057726845;0.35294133;9.91496
3178;1708638888360;-0.05682954;0.35264224;9.912567
3179;1708638888561;-0.06011967;0.35084763;9.911968
3180;1708638888761;-0.05503492;0.35413775;9.912268
3181;1708638888961;-0.055334024;0.35473597;9.91167
3182;1708638889161;-0.055932228;0.35324043;9.910772
3183;1708638889361;-0.05802595;0.35174492;9.91137
3184;1708638889561;-0.056530435;0.3493521;9.910772
3185;1708638889761;-0.054137614;0.35264224;9.910174
3186;1708638889960;-0.05892326;0.35503507;9.911072
3187;1708638890160;-0.05742774;0.35114673;9.9140625
3188;1708638890361;-0.057726845;0.35264224;9.910174
3189;1708638890561;-0.054735817;0.35084763;9.913465
3190;1708638890761;-0.055932228;0.35324043;9.911072
3191;1708638890960;-0.058624156;0.35174492;9.912268
3192;1708638891161;-0.05682954;0.35264224;9.913165
3193;1708638891360;-0.054436713;0.35353956;9.912866
3194;1708638891559;-0.05682954;0.35593235;9.915558
3195;1708638891760;-0.057726845;0.35114673;9.913763
3196;1708638891959;-0.064008005;0.3472584;9.916455
3197;1708638892159;-0.051146585;0.34396824;9.899706
3198;1708638892358;-0.051146585;0.3595216;9.918848
3199;1708638892560;-0.059521463;0.35324043;9.915558
3200;1708638892758;-0.05892326;0.35383865;9.912567
3201;1708638892959;-0.057726845;0.35353956;9.911072
3202;1708638893158;-0.061016977;0.35473597;9.91496
3203;1708638893360;-0.060418773;0.35593235;9.916755
3204;1708638893559;-0.05742774;0.35234314;9.910772
3205;1708638893760;-0.057726845;0.3502494;9.913165
3206;1708638893960;-0.05682954;0.35353956;9.91167
3207;1708638894159;-0.059820566;0.35503507;9.913165
3208;1708638894359;-0.055932228;0.35294133;9.912866
3209;1708638894559;-0.055932228;0.35294133;9.909875
3210;1708638894760;-0.062213387;0.35114673;9.913465
3211;1708638894958;-0.05682954;0.35443684;9.91167
3212;1708638895156;-0.058624156;0.35503507;9.91167
3213;1708638895358;-0.053539407;0.35563326;9.913165
3214;1708638895558;-0.05682954;0.35353956;9.91466
3215;1708638895757;-0.055334024;0.35593235;9.912866
3216;1708638895957;-0.053539407;0.35563326;9.914362
3217;1708638896157;-0.05623133;0.35593235;9.91137
3218;1708638896358;-0.0526421;0.35682967;9.91466
3219;1708638896557;-0.05712864;0.35593235;9.912268
3220;1708638896758;-0.05712864;0.35324043;9.913465
3221;1708638896958;-0.058325052;0.35593235;9.91167
3222;1708638897156;-0.059521463;0.35832518;9.915558
3223;1708638897356;-0.061914288;0.35623148;9.915857
3224;1708638897557;-0.05922236;0.35653058;9.91496
3225;1708638897758;-0.056530435;0.3580261;9.913763
3226;1708638897958;-0.05682954;0.35653058;9.9140625
3227;1708638898158;-0.060717873;0.3574279;9.9140625
3228;1708638898357;-0.05892326;0.357727;9.91496
3229;1708638898557;-0.056530435;0.35443684;9.913465
3230;1708638898757;-0.058325052;0.35533416;9.911968
3231;1708638898956;-0.061615184;0.35533416;9.910772
3232;1708638899157;-0.057726845;0.35712877;9.913465
3233;1708638899357;-0.058325052;0.357727;9.912268
3234;1708638899557;-0.062213387;0.35593235;9.912268
3235;1708638899757;-0.059820566;0.35682967;9.916455
3236;1708638899957;-0.059521463;0.35563326;9.913763
3237;1708638900157;-0.058624156;0.35593235;9.912268
3238;1708638900357;-0.05922236;0.35653058;9.912567
3239;1708638900557;-0.060418773;0.35234314;9.91466
3240;1708638900757;-0.058325052;0.3580261;9.914362
3241;1708638900957;-0.061914288;0.3580261;9.913165
3242;1708638901157;-0.062512495;0.35353956;9.913465
3243;1708638901355;-0.05682954;0.35682967;9.91137
3244;1708638901556;-0.06011967;0.3580261;9.912866
3245;1708638901755;-0.061914288;0.35653058;9.913763
3246;1708638901956;-0.05623133;0.35682967;9.91466
3247;1708638902154;-0.0634098;0.35264224;9.912866
3248;1708638902353;-0.05922236;0.35563326;9.911072
3249;1708638902556;-0.05503492;0.35443684;9.916455
3250;1708638902755;-0.05802595;0.3487539;9.909875
3251;1708638902956;-0.058624156;0.349053;9.91167
3252;1708638903155;-0.055633128;0.3493521;9.912866
3253;1708638903355;-0.06460621;0.35353956;9.916455
3254;1708638903556;0.018544376;-0.1585245;9.999007
3255;1708638903756;2.9192436;-0.75224364;14.369199
3256;1708638903956;-3.3759737;-1.358226;1.1150553
3257;1708638904156;4.0441694;1.8047864;19.57329
3258;1708638904356;-1.1656038;-0.42981076;4.5975094
3259;1708638904555;0.56590253;0.552742;7.411768
3260;1708638904755;3.388536;0.5087739;17.557037
3261;1708638904955;-0.9056834;-0.9343972;6.087939
3262;1708638905155;0.5096712;0.019740786;6.914659
3263;1708638905355;1.5622141;1.4419748;12.715758
3264;1708638905556;0.27098715;0.9314062;10.299007
3265;1708638905755;0.11545369;0.6011967;9.668798
3266;1708638905955;-0.1591227;-0.0741775;10.081859
3267;1708638906155;-0.08135597;-0.12173485;10.0372925
3268;1708638906354;-0.031106694;0.21924238;9.8937235
3269;1708638906555;-0.046959143;0.34965122;9.91167
3270;1708638906752;-0.046660043;0.34546378;9.912866
3271;1708638906953;-0.047258247;0.34636107;9.910174
3272;1708638907152;-0.048454657;0.35324043;9.915258
3273;1708638907354;-0.04965107;0.35144582;9.914362
3274;1708638907554;-0.047258247;0.35204405;9.91496
3275;1708638907754;-0.048155557;0.35383865;9.912866
3276;1708638907957;-0.049351968;0.35563326;9.910772
3277;1708638908154;-0.047258247;0.35204405;9.912866
3278;1708638908355;-0.050249275;0.35353956;9.913465
3279;1708638908552;-0.048454657;0.35294133;9.914362
3280;1708638908754;-0.05054838;0.35114673;9.913763
3281;1708638908954;-0.05174479;0.35234314;9.911072
3282;1708638909154;-0.048155557;0.35473597;9.911968
3283;1708638909355;-0.052342996;0.35563326;9.913465
3284;1708638909552;-0.051146585;0.35353956;9.913763
3285;1708638909752;-0.047258247;0.35264224;9.913465
3286;1708638909951;-0.051146585;0.35114673;9.912866
3287;1708638910153;-0.04875376;0.35324043;9.91466
3288;1708638910351;-0.048155557;0.3505485;9.916455
3289;1708638910553;-0.04965107;0.34965122;9.913763
3290;1708638910753;-0.05054838;0.35114673;9.913165
3291;1708638910951;-0.04995017;0.35174492;9.915258
3292;1708638911153;-0.051445685;0.35294133;9.9140625
3293;1708638911351;-0.04995017;0.35294133;9.916455
3294;1708638911553;-0.047856454;0.35294133;9.915857
3295;1708638911752;-0.04995017;0.35144582;9.916755
3296;1708638911953;-0.04965107;0.35324043;9.91825
3297;1708638912152;-0.047258247;0.35563326;9.917353
3298;1708638912352;-0.05383851;0.35324043;9.917353
3299;1708638912553;-0.050847482;0.35204405;9.917053
3300;1708638912752;-0.04965107;0.35294133;9.916455
3301;1708638912952;-0.051445685;0.35413775;9.916755
3302;1708638913151;-0.04875376;0.35174492;9.917651
3303;1708638913352;-0.049052864;0.35174492;9.916156
3304;1708638913552;-0.049052864;0.35503507;9.912567
3305;1708638913752;-0.04965107;0.35473597;9.91496
3306;1708638913952;-0.04755735;0.35204405;9.916156
3307;1708638914153;-0.046959143;0.35324043;9.91466
3308;1708638914352;-0.04636094;0.34965122;9.911968
3309;1708638914550;-0.04965107;0.35114673;9.91466
3310;1708638914752;-0.046660043;0.35294133;9.914362
3311;1708638914950;-0.048155557;0.35413775;9.91496
3312;1708638915152;-0.04755735;0.35294133;9.91496
3313;1708638915351;-0.04755735;0.35144582;9.9191475
3314;1708638915552;-0.048155557;0.35294133;9.914362
3315;1708638915750;-0.05174479;0.35234314;9.913763
3316;1708638915951;-0.04875376;0.35593235;9.915258
3317;1708638916151;-0.043968115;0.35503507;9.913165
3318;1708638916351;-0.052342996;0.35503507;9.918549
3319;1708638916551;-0.045762733;0.35204405;9.914362
3320;1708638916751;-0.047856454;0.35084763;9.9140625
3321;1708638916951;-0.04875376;0.35383865;9.917053
3322;1708638917150;-0.04755735;0.35144582;9.913465
3323;1708638917351;-0.04636094;0.35353956;9.913165
3324;1708638917550;-0.04636094;0.35204405;9.917651
3325;1708638917751;-0.049052864;0.35353956;9.913763
3326;1708638917951;-0.051445685;0.35144582;9.913763
3327;1708638918151;-0.046660043;0.35234314;9.917651
3328;1708638918350;-0.04755735;0.35443684;9.914362
3329;1708638918550;-0.047856454;0.35234314;9.912866
3330;1708638918750;-0.052043892;0.35144582;9.913465
3331;1708638918950;-0.046660043;0.35294133;9.915857
3332;1708638919152;-0.05054838;0.35563326;9.912268
3333;1708638919351;-0.04965107;0.35204405;9.913165
3334;1708638919550;-0.046959143;0.35593235;9.91466
3335;1708638919751;-0.050847482;0.35413775;9.912866
3336;1708638919950;-0.044566322;0.35473597;9.91466
3337;1708638920150;-0.053240303;0.35353956;9.913165
3338;1708638920351;-0.04995017;0.35264224;9.913165
3339;1708638920550;-0.051146585;0.35353956;9.913165
3340;1708638920750;-0.050249275;0.3499503;9.91167
3341;1708638920950;-0.052043892;0.35144582;9.913165
3342;1708638921150;-0.053240303;0.349053;9.913165
3343;1708638921350;-0.05054838;0.35353956;9.915258
3344;1708638921549;-0.055334024;0.35114673;9.912567
3345;1708638921749;-0.050847482;0.35533416;9.913465
3346;1708638921950;-0.048155557;0.35204405;9.911968
3347;1708638922149;-0.052342996;0.35234314;9.915258
3348;1708638922348;-0.049351968;0.35353956;9.9140625
3349;1708638922549;-0.050847482;0.35324043;9.913465
3350;1708638922748;-0.04546363;0.35443684;9.912866
3351;1708638922949;-0.045762733;0.35264224;9.913165
3352;1708638923147;-0.04995017;0.35443684;9.912567
3353;1708638923349;-0.044865426;0.349053;9.911968
3354;1708638923547;-0.040977087;0.35264224;9.91496
3355;1708638923751;-0.053539407;0.35204405;9.914362
3356;1708638923948;-0.044865426;0.3481557;9.913763
3357;1708638924148;-0.04127619;0.35234314;9.914362
3358;1708638924349;-0.047856454;0.35114673;9.912866
3359;1708638924549;-0.043968115;0.34965122;9.914362
3360;1708638924748;-0.042771704;0.35084763;9.910174
3361;1708638924948;-0.04636094;0.35294133;9.913165
3362;1708638925148;-0.044566322;0.35204405;9.911072
3363;1708638925349;-0.04426722;0.35234314;9.913465
3364;1708638925548;-0.04875376;0.35114673;9.912268
3365;1708638925747;-0.049351968;0.35204405;9.914362
3366;1708638925948;-0.046959143;0.3505485;9.91496
3367;1708638926146;-0.047856454;0.35353956;9.915857
3368;1708638926349;-0.04516453;0.35324043;9.9140625
3369;1708638926546;-0.048454657;0.3505485;9.914362
3370;1708638926748;-0.04516453;0.35234314;9.912567
3371;1708638926948;-0.044865426;0.35533416;9.91496
3372;1708638927148;-0.04636094;0.35473597;9.912866
3373;1708638927348;-0.045762733;0.3493521;9.912567
3374;1708638927548;-0.046959143;0.3505485;9.913165
3375;1708638927749;-0.04366901;0.35234314;9.913165
3376;1708638927947;-0.044865426;0.35084763;9.912567
3377;1708638928147;-0.04965107;0.35204405;9.915558
3378;1708638928348;-0.045762733;0.35234314;9.91496
3379;1708638928546;-0.044865426;0.3499503;9.913763
3380;1708638928748;-0.04965107;0.35114673;9.9140625
3381;1708638928947;-0.047258247;0.35144582;9.91466
3382;1708638929147;-0.046660043;0.35563326;9.911072
3383;1708638929345;-0.048155557;0.35084763;9.912866
3384;1708638929545;-0.05054838;0.35443684;9.915558
3385;1708638929749;-0.050249275;0.35473597;9.914362
3386;1708638929943;-0.047258247;0.35264224;9.912866
3387;1708638930145;-0.04516453;0.35234314;9.913763
3388;1708638930347;-0.050847482;0.34965122;9.913465
3389;1708638930544;-0.047856454;0.35623148;9.912866
3390;1708638930748;-0.04516453;0.35204405;9.913763
3391;1708638930945;-0.049052864;0.35294133;9.91167
3392;1708638931145;-0.04755735;0.35114673;9.912866
3393;1708638931346;-0.043968115;0.3502494;9.91496
3394;1708638931543;-0.047856454;0.35324043;9.912866
3395;1708638931743;-0.046660043;0.35204405;9.913763
3396;1708638931943;-0.04875376;0.35383865;9.912866
3397;1708638932146;-0.046061836;0.35294133;9.915558
3398;1708638932346;-0.043968115;0.34965122;9.915258
3399;1708638932544;-0.048454657;0.35324043;9.917053
3400;1708638932744;-0.047258247;0.35234314;9.916455
3401;1708638932945;-0.04636094;0.35294133;9.916156
3402;1708638933146;-0.0424726;0.35114673;9.915857
3403;1708638933343;-0.043968115;0.35443684;9.917053
3404;1708638933545;-0.049052864;0.35353956;9.917651
3405;1708638933745;-0.044566322;0.3502494;9.91825
3406;1708638933945;-0.048454657;0.35084763;9.917951
3407;1708638934144;-0.047856454;0.35264224;9.916455
3408;1708638934343;-0.048454657;0.35084763;9.917651
3409;1708638934545;-0.050847482;0.35324043;9.918848
3410;1708638934745;-0.049351968;0.35084763;9.917353
3411;1708638934945;-0.04875376;0.35204405;9.919446
3412;1708638935143;-0.047258247;0.35204405;9.918848
3413;1708638935344;-0.048454657;0.3493521;9.917353
3414;1708638935545;-0.047258247;0.35234314;9.918549
3415;1708638935745;-0.051445685;0.35533416;9.915857
3416;1708638935945;-0.049052864;0.34965122;9.9191475
3417;1708638936144;-0.048454657;0.35234314;9.916455
3418;1708638936342;-0.04995017;0.35204405;9.9140625
3419;1708638936544;-0.047856454;0.35234314;9.917353
3420;1708638936744;-0.04965107;0.35234314;9.91825
3421;1708638936944;-0.04426722;0.35144582;9.915857
3422;1708638937144;-0.04755735;0.35174492;9.917353
3423;1708638937343;-0.046660043;0.35084763;9.917651
3424;1708638937544;-0.045762733;0.35324043;9.916755
3425;1708638937747;-0.048155557;0.35174492;9.915857
3426;1708638937944;-0.04636094;0.3505485;9.91466
3427;1708638938142;-0.04875376;0.35234314;9.914362
